entity_type,entity_name,cited_doc_count,non_cited_doc_count,cited_coverage_rate,non_cited_coverage_rate,coverage_lift,cited_total_mentions,non_cited_total_mentions,avg_salience_cited,avg_salience_non_cited
PHONE_NUMBER,(877) 536-0123,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,$250,2,1,0.1053,0.0213,4.9437,2,2,0.0,0.0
PRICE,$75,2,1,0.1053,0.0213,4.9437,2,1,0.0,0.0
PRICE,$1,2,1,0.1053,0.0213,4.9437,2,1,0.0,0.0
PRICE,$60,2,1,0.1053,0.0213,4.9437,2,2,0.0,0.0
PRICE,$23,3,2,0.1579,0.0426,3.7066,3,3,0.0,0.0
PRICE,$229.99,3,3,0.1579,0.0638,2.4749,3,5,0.0,0.0
PRICE,$69,2,2,0.1053,0.0426,2.4718,2,2,0.0,0.0
PRICE,$30,2,2,0.1053,0.0426,2.4718,3,2,0.0,0.0
PRICE,$147,2,2,0.1053,0.0426,2.4718,2,3,0.0,0.0
PRICE,$297,2,2,0.1053,0.0426,2.4718,2,2,0.0,0.0
PRICE,$129,1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
PRICE,$349,1,1,0.0526,0.0213,2.4695,1,2,0.0,0.0
PRICE,$0.10,1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
PRICE,€29,1,1,0.0526,0.0213,2.4695,4,2,0.0,0.0
PRICE,$59.99,1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
PRICE,$890,1,1,0.0526,0.0213,2.4695,2,1,0.0,0.0
PRICE,$39.99,1,1,0.0526,0.0213,2.4695,2,1,0.0,0.0
PRICE,$375,1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
PRICE,$149.99,1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
PRICE,$149,1,1,0.0526,0.0213,2.4695,2,2,0.0,0.0
PRICE,$29.95,1,1,0.0526,0.0213,2.4695,1,2,0.0,0.0
PRICE,$189.99,1,1,0.0526,0.0213,2.4695,1,2,0.0,0.0
PRICE,$300,1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
PRICE,$15,1,1,0.0526,0.0213,2.4695,2,2,0.0,0.0
PRICE,$40,1,1,0.0526,0.0213,2.4695,2,1,0.0,0.0
PRICE,$11,3,4,0.1579,0.0851,1.8555,3,5,0.0,0.0
PRICE,$29.99,3,4,0.1579,0.0851,1.8555,4,8,0.0,0.0
PRICE,$99,4,7,0.2105,0.1489,1.4137,7,9,0.0,0.0
PRICE,$19.99,4,7,0.2105,0.1489,1.4137,6,11,0.0,0.0
PRICE,$9,6,11,0.3158,0.234,1.3496,15,17,0.0,0.0
PRICE,$5,2,4,0.1053,0.0851,1.2374,2,4,0.0,0.0
PRICE,$19,4,8,0.2105,0.1702,1.2368,8,13,0.0,0.0
PRICE,$50,3,6,0.1579,0.1277,1.2365,4,7,0.0,0.0
PRICE,$49,3,6,0.1579,0.1277,1.2365,5,8,0.0,0.0
PRICE,$35,1,2,0.0526,0.0426,1.2347,1,2,0.0,0.0
PRICE,$20,1,2,0.0526,0.0426,1.2347,1,2,0.0,0.0
PRICE,$0.05,1,2,0.0526,0.0426,1.2347,1,2,0.0,0.0
PRICE,$49.99,1,2,0.0526,0.0426,1.2347,1,3,0.0,0.0
PRICE,$239,1,2,0.0526,0.0426,1.2347,1,2,0.0,0.0
PRICE,$0.01,1,2,0.0526,0.0426,1.2347,3,2,0.0,0.0
PRICE,$69.99,1,2,0.0526,0.0426,1.2347,1,2,0.0,0.0
PRICE,$10,3,7,0.1579,0.1489,1.0604,3,8,0.0,0.0
PRICE,$199,3,7,0.1579,0.1489,1.0604,4,11,0.0,0.0
PRICE,$9.99,4,10,0.2105,0.2128,0.9892,6,14,0.0,0.0
PRICE,$29,4,11,0.2105,0.234,0.8996,7,18,0.0,0.0
PRICE,$59,2,6,0.1053,0.1277,0.8246,2,10,0.0,0.0
PRICE,$299,1,3,0.0526,0.0638,0.8245,1,3,0.0,0.0
PRICE,$99.99,1,4,0.0526,0.0851,0.6181,2,6,0.0,0.0
PRICE,$155,1,4,0.0526,0.0851,0.6181,2,6,0.0,0.0
PRICE,$13.26,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$12,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$0.01,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$99,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$4M,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,340 dollars,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$12.58,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,299 dollars,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$40,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,$0.08,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$ 10.30,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$94,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$3.70,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$3,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$650,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$5.99,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,"US$2,388",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$9.90,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$2.20,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,"US$1,080",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,"40,000 euros",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$0.07,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$2.78,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$23.5,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$350 dollars,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$23.90,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$4.49,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$4M,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$109,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$9.95,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$ 6.5,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$24,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,250 dollars,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$106,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,"$30,000",1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,$39,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$100M,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$ 299,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$25,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$312,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$23,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$152,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$17,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$8.50,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$2.50,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$8,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$105,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,€40,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,US$0.25,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$ 100,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$19.90,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,€0.09,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,$26.38,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$399,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$18,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$80,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$1.60,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,23 dollars,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,155 dollars,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,"$65,000",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$2,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,US$1.94,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$0.07,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,US$384,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,199 dollars,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$89,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
PRICE,$23.5M,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$259,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$455,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$0.99,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$28,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$50M,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,US$13.90,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
PRICE,$100,1,5,0.0526,0.1064,0.4944,1,6,0.0,0.0
PRICE,$0,1,7,0.0526,0.1489,0.3533,1,8,0.0,0.0
PRICE,$247,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$14.99,0,3,0.0,0.0638,0.0,0,3,0.0,0.0
PRICE,€10,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,$300.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,325 USD,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$108,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,253 USD,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$761,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,"INR 4,499",0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€99,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$399.99,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€5,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$119,0,2,0.0,0.0426,0.0,0,2,0.0,0.0
PRICE,$1.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,Rs. 25,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$70,0,2,0.0,0.0426,0.0,0,2,0.0,0.0
PRICE,$5.49,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$150,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,$999,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,"€197,253",0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$26,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$145,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$849.9,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,"$1,850",0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€8,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$121,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$708,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$130,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,"INR 2,999",0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$95.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$95,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€59.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$20.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$600,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$350,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$371,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$220,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,£125,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,"INR 1,500",0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$200,0,3,0.0,0.0638,0.0,0,5,0.0,0.0
PRICE,$45,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$449,0,2,0.0,0.0426,0.0,0,2,0.0,0.0
PRICE,€220,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$4,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€14,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€25,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,€18,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,195 USD,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€250,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€23,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$12,0,2,0.0,0.0426,0.0,0,2,0.0,0.0
PRICE,$11.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$0.30,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,$500,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$189,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$159.99,0,4,0.0,0.0851,0.0,0,5,0.0,0.0
PRICE,$395.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$25.3,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$48,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$8,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$499,0,3,0.0,0.0638,0.0,0,4,0.0,0.0
PRICE,$69.995,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€210,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$78,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$295.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$6.99,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$169.99,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,£63,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€26,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$17,0,3,0.0,0.0638,0.0,0,4,0.0,0.0
PRICE,$25,0,2,0.0,0.0426,0.0,0,3,0.0,0.0
PRICE,£21,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€197K,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,$159,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$275,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$0.50,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$18,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$4500,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,€19,0,1,0.0,0.0213,0.0,0,2,0.0,0.0
PRICE,$28,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€125,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$195.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,€149,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
PRICE,$500.00,0,1,0.0,0.0213,0.0,0,1,0.0,0.0
DATE,2020,3,1,0.1579,0.0213,7.4131,5,1,0.0,0.0
DATE,"February 8, 2026",2,1,0.1053,0.0213,4.9437,5,2,0.0,0.0
DATE,2021,4,2,0.2105,0.0426,4.9413,6,2,0.0,0.0
DATE,2018,1,1,0.0526,0.0213,2.4695,3,1,0.0,0.0
DATE,"Mar 31, 2026",1,1,0.0526,0.0213,2.4695,2,2,0.0,0.0
DATE,2022,1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
DATE,"February 10, 2026",1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
DATE,2010,1,1,0.0526,0.0213,2.4695,1,1,0.0,0.0
DATE,2025,7,8,0.3684,0.1702,2.1645,32,25,0.0,0.0
DATE,2023,3,4,0.1579,0.0851,1.8555,5,7,0.0,0.0
DATE,2015,3,0,0.1579,0.0,1.579,10,0,0.0,0.0
DATE,2026,9,18,0.4737,0.383,1.2368,32,50,0.0,0.0
DATE,2019,1,2,0.0526,0.0426,1.2347,3,2,0.0,0.0
DATE,2024,1,2,0.0526,0.0426,1.2347,1,3,0.0,0.0
DATE,"18 Jul, 2025",2,0,0.1053,0.0,1.053,2,0,0.0,0.0
DATE,December 2014,2,0,0.1053,0.0,1.053,2,0,0.0,0.0
DATE,2017,2,0,0.1053,0.0,1.053,3,0,0.0,0.0
DATE,"02 Nov, 2024",2,0,0.1053,0.0,1.053,2,0,0.0,0.0
DATE,2021-05-13,2,0,0.1053,0.0,1.053,2,0,0.0,0.0
DATE,2016,2,0,0.1053,0.0,1.053,3,0,0.0,0.0
DATE,2014,2,0,0.1053,0.0,1.053,4,0,0.0,0.0
DATE,February 2021,2,0,0.1053,0.0,1.053,2,0,0.0,0.0
DATE,July 2015,2,0,0.1053,0.0,1.053,2,0,0.0,0.0
DATE,"Apr 13, 2026",1,3,0.0526,0.0638,0.8245,1,3,0.0,0.0
DATE,"24 Mar, 2026",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"August 29, 2025",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,April 2016,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,December 2016,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,July 2025,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"January 2, 2016",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,1688,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"November 16, 2016",1,0,0.0526,0.0,0.526,2,0,0.0,0.0
DATE,"December 25, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"December 14, 2014",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2020-04-29,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2008,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"July 7, 2020",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2018-12-03,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2023-04-27,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2015-11-24,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2026-03-04,1,0,0.0526,0.0,0.526,3,0,0.0,0.0
DATE,"December 9, 2014",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2020-09-08,1,0,0.0526,0.0,0.526,3,0,0.0,0.0
DATE,June 2021,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2017-07-06,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2015-12-29,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"December 22, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"November 16, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"September 20, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,March 2015,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"December 24, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2021-12-16,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
DATE,2023-09-20,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"December 29, 2015",1,0,0.0526,0.0,0.526,3,0,0.0,0.0
DATE,29 December 2015,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2023-11-09,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2017-08-11,1,0,0.0526,0.0,0.526,6,0,0.0,0.0
DATE,2025-09-09,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"July 17, 2013",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"September 20, 2013",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"August 19, 2015",1,0,0.0526,0.0,0.526,10,0,0.0,0.0
DATE,2023-11-23,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2023-11-17,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2023-10-25,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2026-02-13,1,0,0.0526,0.0,0.526,8,0,0.0,0.0
DATE,"Feb 11, 2026",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2020-12-02,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"19 March, 2026",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"November 13, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"Feb 2, 2024",1,0,0.0526,0.0,0.526,3,0,0.0,0.0
DATE,"November 25, 2013",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"15 October, 2025",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2017-08-25,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
DATE,11/7/2023,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"December 13, 2014",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,1999,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2016-12-27,1,0,0.0526,0.0,0.526,2,0,0.0,0.0
DATE,2019-12-09,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,1998,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"16 Feb, 2026",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"July 28, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"March 31, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2023-10-26,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2004,1,0,0.0526,0.0,0.526,3,0,0.0,0.0
DATE,August 2025,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2017-08-28,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2023-11-08,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,July 2013,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"July 6, 2016",1,0,0.0526,0.0,0.526,2,0,0.0,0.0
DATE,"21 Jul, 2025",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,July 2017,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"07 April, 2026",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"December 11, 2014",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2023-12-05,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2025-07-22,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2035,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"June 19, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"23 March, 2026",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,2022-01-22,1,0,0.0526,0.0,0.526,1,0,0.0,0.0
DATE,"September 30, 2015",1,0,0.0526,0.0,0.526,1,0,0.0,0.0
