entity_type,entity_name,cited_doc_count,non_cited_doc_count,cited_coverage_rate,non_cited_coverage_rate,coverage_lift,cited_total_mentions,non_cited_total_mentions,avg_salience_cited,avg_salience_non_cited
PERSON,Return Magic,0,1,0.0,0.0213,0.0,0,1,0.0,0.083247
PERSON,Simplified,0,1,0.0,0.0213,0.0,0,1,0.0,8.2e-05
PERSON,While,0,1,0.0,0.0213,0.0,0,1,0.0,0.006555
PERSON,Establishing,0,1,0.0,0.0213,0.0,0,1,0.0,0.00034
PERSON,Outvio,0,1,0.0,0.0213,0.0,0,1,0.0,0.003723
PERSON,Automated,0,2,0.0,0.0426,0.0,0,2,0.0,0.006152
PERSON,Shippo Overview,0,1,0.0,0.0213,0.0,0,1,0.0,0.002879
PERSON,orders/month,0,1,0.0,0.0213,0.0,0,1,0.0,0.001078
PERSON,Grande,0,1,0.0,0.0213,0.0,0,1,0.0,7.8e-05
PERSON,marketplaces,0,1,0.0,0.0213,0.0,0,1,0.0,0.000317
PERSON,More Info,0,1,0.0,0.0213,0.0,0,20,0.0,0.01403
PERSON,Accessibility,0,1,0.0,0.0213,0.0,0,1,0.0,0.0003
PERSON,Free Tool,0,1,0.0,0.0213,0.0,0,2,0.0,0.003491
PERSON,January,0,1,0.0,0.0213,0.0,0,1,0.0,0.003249
PERSON,China Post,0,1,0.0,0.0213,0.0,0,1,0.0,0.005504
PERSON,2026-01-11T16:49:21-05:00November,0,1,0.0,0.0213,0.0,0,1,0.0,0.000532
PERSON,Fulfillment Services,0,1,0.0,0.0213,0.0,0,1,0.0,0.000843
PERSON,Shipping Solutions,0,1,0.0,0.0213,0.0,0,1,0.0,0.003227
PERSON,and Walmart.,0,1,0.0,0.0213,0.0,0,1,0.0,0.00386
PERSON,Duty Calculator,0,1,0.0,0.0213,0.0,0,1,0.0,0.001118
PERSON,Visit Easyship,0,1,0.0,0.0213,0.0,0,1,0.0,0.001964
PERSON,Leo Jonessays:,0,1,0.0,0.0213,0.0,0,1,0.0,0.00038
PERSON,Customer reviews,0,2,0.0,0.0426,0.0,0,2,0.0,0.001717
PERSON,Visit Shippo,0,1,0.0,0.0213,0.0,0,1,0.0,0.017166
PERSON,All,0,1,0.0,0.0213,0.0,0,1,0.0,0.004512
PERSON,If,0,1,0.0,0.0213,0.0,0,1,0.0,0.00399
PERSON,Kustomer Pricing,0,1,0.0,0.0213,0.0,0,1,0.0,0.000401
PERSON,Promotional Broadcasts,0,1,0.0,0.0213,0.0,0,1,0.0,0.000291
PERSON,Carrier integrations,0,1,0.0,0.0213,0.0,0,2,0.0,0.002475
PERSON,Warenpost National,0,1,0.0,0.0213,0.0,0,1,0.0,0.000133
PERSON,Optimize,0,1,0.0,0.0213,0.0,0,1,0.0,0.000861
PERSON,Exact Online,0,1,0.0,0.0213,0.0,0,1,0.0,0.000283
PERSON,Outlook Email,0,1,0.0,0.0213,0.0,0,1,0.0,0.000421
PERSON,AmazonFBA,0,1,0.0,0.0213,0.0,0,1,0.0,0.007022
PERSON,Zapiet,0,2,0.0,0.0426,0.0,0,2,0.0,0.000914
PERSON,Melhor Envio,0,1,0.0,0.0213,0.0,0,1,0.0,0.000796
PERSON,Demonstrate long-term ROI.,0,1,0.0,0.0213,0.0,0,1,0.0,0.000301
PERSON,Here's how,0,1,0.0,0.0213,0.0,0,1,0.0,0.002495
PERSON,€99/m,0,1,0.0,0.0213,0.0,0,1,0.0,0.000512
PERSON,UPS Shipping,0,2,0.0,0.0426,0.0,0,2,0.0,0.000712
PERSON,Essentials,0,4,0.0,0.0851,0.0,0,5,0.0,0.001854
PERSON,Quick Overview,0,1,0.0,0.0213,0.0,0,4,0.0,0.001257
PERSON,Pradeepa Somasundaram,0,1,0.0,0.0213,0.0,0,1,0.0,0.000845
PERSON,Live Chat,0,1,0.0,0.0213,0.0,0,1,0.0,0.000558
PERSON,Complexity,0,1,0.0,0.0213,0.0,0,3,0.0,0.000674
PERSON,shipments/month,0,1,0.0,0.0213,0.0,0,1,0.0,0.00375
PERSON,Ecommerce Beginners,0,1,0.0,0.0213,0.0,0,1,0.0,9.5e-05
PERSON,ShipWell,0,1,0.0,0.0213,0.0,0,1,0.0,0.000386
PERSON,Shipway,0,1,0.0,0.0213,0.0,0,1,0.0,0.004689
PERSON,operating-constraint,0,1,0.0,0.0213,0.0,0,1,0.0,0.014474
PERSON,Secondly,0,1,0.0,0.0213,0.0,0,1,0.0,5.3e-05
PERSON,Angie Tran,0,1,0.0,0.0213,0.0,0,2,0.0,0.002735
PERSON,Marketing Analyst,0,1,0.0,0.0213,0.0,0,1,0.0,0.002937
PERSON,Sure Shipped,0,1,0.0,0.0213,0.0,0,1,0.0,0.002244
PERSON,Mikel Richardson,0,1,0.0,0.0213,0.0,0,1,0.0,0.006996
PERSON,Popular,0,1,0.0,0.0213,0.0,0,1,0.0,0.000246
PERSON,Basic,0,1,0.0,0.0213,0.0,0,1,0.0,0.000305
PERSON,Klaviyo,0,1,0.0,0.0213,0.0,0,2,0.0,0.000424
PERSON,Shipping Tips,0,1,0.0,0.0213,0.0,0,1,0.0,0.14459
PERSON,Square,0,1,0.0,0.0213,0.0,0,7,0.0,0.019593
PERSON,Shipping Rules,0,1,0.0,0.0213,0.0,0,1,0.0,0.01908
PERSON,Marketing,0,3,0.0,0.0638,0.0,0,4,0.0,0.000608
PERSON,Commercial Pricing,0,1,0.0,0.0213,0.0,0,1,0.0,0.000136
PERSON,Visit Ordoro,0,1,0.0,0.0213,0.0,0,1,0.0,0.003087
PERSON,And then,0,1,0.0,0.0213,0.0,0,1,0.0,0.008837
PERSON,Shipstation,0,3,0.0,0.0638,0.0,0,8,0.0,0.005406
PERSON,especially,0,1,0.0,0.0213,0.0,0,1,0.0,0.000862
PERSON,Claimlane,0,1,0.0,0.0213,0.0,0,4,0.0,0.016299
PERSON,Register Now,0,1,0.0,0.0213,0.0,0,1,0.0,0.037812
PERSON,Design,0,1,0.0,0.0213,0.0,0,1,0.0,0.000772
PERSON,Other,0,1,0.0,0.0213,0.0,0,1,0.0,0.007743
PERSON,About,0,1,0.0,0.0213,0.0,0,1,0.0,0.008443
PERSON,Turnyour,0,1,0.0,0.0213,0.0,0,2,0.0,0.002226
PERSON,Silver at,0,1,0.0,0.0213,0.0,0,1,0.0,6.4e-05
PERSON,Key Feature,0,1,0.0,0.0213,0.0,0,1,0.0,0.000968
PERSON,Veeqo,0,2,0.0,0.0426,0.0,0,3,0.0,0.000278
PERSON,one-of-a-kind goods,0,1,0.0,0.0213,0.0,0,1,0.0,7.4e-05
PERSON,Free Trial,0,3,0.0,0.0638,0.0,0,5,0.0,0.002486
PERSON,Omnichannel integration,0,1,0.0,0.0213,0.0,0,1,0.0,0.002158
PERSON,Performance,0,4,0.0,0.0851,0.0,0,4,0.0,0.002604
PERSON,Matt Thurin,0,1,0.0,0.0213,0.0,0,1,0.0,0.004158
PERSON,Identifying,0,1,0.0,0.0213,0.0,0,1,0.0,0.003725
PERSON,Inventory efficiency,0,1,0.0,0.0213,0.0,0,1,0.0,0.000731
PERSON,Length,0,1,0.0,0.0213,0.0,0,1,0.0,0.016736
PERSON,Beyond Returns,0,1,0.0,0.0213,0.0,0,1,0.0,0.001261
PERSON,Modified Label,0,1,0.0,0.0213,0.0,0,1,0.0,0.000148
PERSON,Click here,0,1,0.0,0.0213,0.0,0,2,0.0,0.00425
PERSON,Rate Only,0,1,0.0,0.0213,0.0,0,1,0.0,0.001403
PERSON,Microsoft Teams,0,1,0.0,0.0213,0.0,0,1,0.0,0.000427
PERSON,Jan,0,1,0.0,0.0213,0.0,0,1,0.0,0.00101
PERSON,December 12,0,1,0.0,0.0213,0.0,0,1,0.0,0.004641
PERSON,Return authorizations,0,1,0.0,0.0213,0.0,0,1,0.0,0.066911
PERSON,Silver Plan,0,1,0.0,0.0213,0.0,0,1,0.0,0.003991
PERSON,Poor Quality,0,1,0.0,0.0213,0.0,0,1,0.0,0.003403
PERSON,Shop Now,0,1,0.0,0.0213,0.0,0,1,0.0,0.003547
PERSON,Privacy Policy,0,1,0.0,0.0213,0.0,0,1,0.0,0.01158
PERSON,"INR 4,499/m",0,1,0.0,0.0213,0.0,0,1,0.0,0.001362
PERSON,Nextsmartship,0,1,0.0,0.0213,0.0,0,1,0.0,0.000147
PERSON,Shoppers,0,2,0.0,0.0426,0.0,0,2,0.0,0.001338
PERSON,Ecommerce Sellers,0,1,0.0,0.0213,0.0,0,1,0.0,0.126655
PERSON,Branding,0,1,0.0,0.0213,0.0,0,2,0.0,0.0003
PERSON,Onboarding,0,1,0.0,0.0213,0.0,0,1,0.0,9.6e-05
PERSON,Key Strength,0,1,0.0,0.0213,0.0,0,4,0.0,0.001117
PERSON,Customized,0,1,0.0,0.0213,0.0,0,1,0.0,0.000806
PERSON,JACKsays:,0,1,0.0,0.0213,0.0,0,1,0.0,0.000243
PERSON,Characterize,0,1,0.0,0.0213,0.0,0,1,0.0,0.000344
PERSON,Visibility,0,1,0.0,0.0213,0.0,0,1,0.0,0.038403
PERSON,Shipping,0,2,0.0,0.0426,0.0,0,2,0.0,0.080154
PERSON,Order Tracker,0,1,0.0,0.0213,0.0,0,1,0.0,0.000721
PERSON,Effortlessly,0,1,0.0,0.0213,0.0,0,1,0.0,0.000181
PERSON,Daniel Alcanja,0,1,0.0,0.0213,0.0,0,2,0.0,0.00871
PERSON,From,0,1,0.0,0.0213,0.0,0,1,0.0,0.001169
PERSON,percentage-of-processed-returns,0,1,0.0,0.0213,0.0,0,1,0.0,0.001948
PERSON,Orderhive,0,1,0.0,0.0213,0.0,0,1,0.0,0.001193
PERSON,September 9,0,1,0.0,0.0213,0.0,0,1,0.0,0.000369
PERSON,Rachelle Regua,0,2,0.0,0.0426,0.0,0,4,0.0,0.000109
PERSON,Wendy Webster,0,1,0.0,0.0213,0.0,0,1,0.0,0.004192
PERSON,Flexible,0,1,0.0,0.0213,0.0,0,1,0.0,0.000213
PERSON,March 24,0,1,0.0,0.0213,0.0,0,2,0.0,0.000665
PERSON,Basic Plan,0,1,0.0,0.0213,0.0,0,3,0.0,0.00706
PERSON,Comparison 2026,0,1,0.0,0.0213,0.0,0,2,0.0,0.011019
PERSON,Sellercloud Team,0,1,0.0,0.0213,0.0,0,1,0.0,0.003126
PERSON,Shippo Pricing,0,1,0.0,0.0213,0.0,0,1,0.0,0.002911
PERSON,Returned Items,0,1,0.0,0.0213,0.0,0,1,0.0,0.003567
PERSON,September 19,0,1,0.0,0.0213,0.0,0,1,0.0,0.000912
ORGANIZATION,2025,2,1,0.1053,0.0213,4.9437,11,1,0.00137,0.001168
ORGANIZATION,2026,4,3,0.2105,0.0638,3.2994,5,6,0.025156,0.037622
ORGANIZATION,USPS,8,8,0.4211,0.1702,2.4741,16,13,0.007124,0.001388
ORGANIZATION,Frequently Asked Questions,1,1,0.0526,0.0213,2.4695,3,1,0.00173,0.000106
ORGANIZATION,Free,1,1,0.0526,0.0213,2.4695,1,1,0.003663,0.000329
ORGANIZATION,that,1,1,0.0526,0.0213,2.4695,1,1,0.001104,0.004458
ORGANIZATION,Deloitte,1,1,0.0526,0.0213,2.4695,4,1,0.001197,0.000341
ORGANIZATION,Now,1,1,0.0526,0.0213,2.4695,1,1,0.000548,0.001524
ORGANIZATION,eBay,7,11,0.3684,0.234,1.5744,9,16,0.001651,0.000892
ORGANIZATION,DHL,8,13,0.4211,0.2766,1.5224,11,23,0.007385,0.001322
ORGANIZATION,FedEx,9,15,0.4737,0.3191,1.4845,25,47,0.007609,0.002579
ORGANIZATION,UPS,9,15,0.4737,0.3191,1.4845,19,40,0.008523,0.00241
ORGANIZATION,Walmart,2,4,0.1053,0.0851,1.2374,3,4,0.00074,0.001253
ORGANIZATION,Automatically,3,6,0.1579,0.1277,1.2365,5,12,0.007123,0.002825
ORGANIZATION,TMS,1,2,0.0526,0.0426,1.2347,1,2,9.8e-05,0.000483
ORGANIZATION,It,1,2,0.0526,0.0426,1.2347,1,3,0.006686,0.005975
ORGANIZATION,2021,2,0,0.1053,0.0,1.053,2,0,0.001693,0.0
ORGANIZATION,2017,2,0,0.1053,0.0,1.053,2,0,0.00185,0.0
ORGANIZATION,2015,2,0,0.1053,0.0,1.053,2,0,0.010541,0.0
ORGANIZATION,Canada Post,1,3,0.0526,0.0638,0.8245,2,5,0.003835,0.000343
ORGANIZATION,can,1,3,0.0526,0.0638,0.8245,2,3,0.006156,0.024958
ORGANIZATION,阿里巴巴海外信息技術有限公司,1,0,0.0526,0.0,0.526,1,0,0.000165,0.0
ORGANIZATION,Delivers,1,0,0.0526,0.0,0.526,1,0,0.003231,0.0
ORGANIZATION,The format varies,1,0,0.0526,0.0,0.526,1,0,0.008857,0.0
ORGANIZATION,GB,1,0,0.0526,0.0,0.526,1,0,0.004306,0.0
ORGANIZATION,The Business of Fashion,1,0,0.0526,0.0,0.526,1,0,0.005417,0.0
ORGANIZATION,Gartner,1,0,0.0526,0.0,0.526,1,0,0.000461,0.0
ORGANIZATION,The PluginHive Ship,1,0,0.0526,0.0,0.526,1,0,0.004785,0.0
ORGANIZATION,Kickstarter,1,0,0.0526,0.0,0.526,1,0,0.001188,0.0
ORGANIZATION,The G2 on Easyship,1,0,0.0526,0.0,0.526,1,0,0.003663,0.0
ORGANIZATION,Aftership offers Essentials,1,0,0.0526,0.0,0.526,1,0,0.001015,0.0
ORGANIZATION,The very best retailers,1,0,0.0526,0.0,0.526,1,0,0.010107,0.0
ORGANIZATION,The Washington Post,1,0,0.0526,0.0,0.526,4,0,0.004581,0.0
ORGANIZATION,Forbes,1,0,0.0526,0.0,0.526,2,0,0.000687,0.0
ORGANIZATION,Mobile-Optimized,1,0,0.0526,0.0,0.526,1,0,0.000556,0.0
ORGANIZATION,2020,1,0,0.0526,0.0,0.526,3,0,0.004038,0.0
ORGANIZATION,4833,1,0,0.0526,0.0,0.526,1,0,0.001784,0.0
ORGANIZATION,The app supports over 40,1,0,0.0526,0.0,0.526,1,0,0.001563,0.0
ORGANIZATION,Technology Company of the Year,1,0,0.0526,0.0,0.526,1,0,0.002481,0.0
ORGANIZATION,The Nasty Logistics of Returning Your Too-Small Pants,1,0,0.0526,0.0,0.526,1,0,0.003568,0.0
ORGANIZATION,Billy,1,0,0.0526,0.0,0.526,1,0,0.000593,0.0
ORGANIZATION,The Baltimore Sun,1,0,0.0526,0.0,0.526,1,0,0.004753,0.0
ORGANIZATION,Jewelry,1,0,0.0526,0.0,0.526,3,0,0.004359,0.0
ORGANIZATION,Adobe,1,0,0.0526,0.0,0.526,1,0,0.00084,0.0
ORGANIZATION,The official Post,1,0,0.0526,0.0,0.526,1,0,0.00278,0.0
ORGANIZATION,2018,1,0,0.0526,0.0,0.526,2,0,0.001594,0.0
ORGANIZATION,Technology Fast 500,1,0,0.0526,0.0,0.526,1,0,0.00166,0.0
ORGANIZATION,Oracle,1,0,0.0526,0.0,0.526,1,0,4e-05,0.0
ORGANIZATION,API,1,0,0.0526,0.0,0.526,1,0,0.001105,0.0
ORGANIZATION,Kickstarter Partnerships,1,0,0.0526,0.0,0.526,1,0,0.000532,0.0
ORGANIZATION,2019,1,0,0.0526,0.0,0.526,2,0,0.000996,0.0
ORGANIZATION,TAO,1,0,0.0526,0.0,0.526,1,0,0.000167,0.0
ORGANIZATION,PayPal,1,0,0.0526,0.0,0.526,3,0,0.025356,0.0
ORGANIZATION,Rogers,1,0,0.0526,0.0,0.526,1,0,0.000895,0.0
ORGANIZATION,The Cure for Retailers' Holiday Returns Hangover,1,0,0.0526,0.0,0.526,1,0,0.001898,0.0
ORGANIZATION,The returns,1,0,0.0526,0.0,0.526,1,0,0.004315,0.0
ORGANIZATION,success,1,0,0.0526,0.0,0.526,1,0,0.001431,0.0
ORGANIZATION,Technology Digital Media,1,0,0.0526,0.0,0.526,1,0,0.002836,0.0
ORGANIZATION,2004,1,0,0.0526,0.0,0.526,1,0,0.008419,0.0
ORGANIZATION,price relative to features and alternatives,1,0,0.0526,0.0,0.526,1,0,0.005139,0.0
ORGANIZATION,SFP,1,0,0.0526,0.0,0.526,1,0,0.000917,0.0
ORGANIZATION,CNBC,1,0,0.0526,0.0,0.526,2,0,0.002024,0.0
ORGANIZATION,The Rise of Return-Anything Culture,1,0,0.0526,0.0,0.526,1,0,0.004288,0.0
ORGANIZATION,The combination of time-savings,1,0,0.0526,0.0,0.526,1,0,0.025689,0.0
ORGANIZATION,NPR,1,0,0.0526,0.0,0.526,1,0,0.000189,0.0
ORGANIZATION,SFCC,1,0,0.0526,0.0,0.526,3,0,0.000357,0.0
ORGANIZATION,2024,1,0,0.0526,0.0,0.526,1,0,2.4e-05,0.0
ORGANIZATION,TNT,1,0,0.0526,0.0,0.526,1,0,0.001753,0.0
ORGANIZATION,CO,0,1,0.0,0.0213,0.0,0,1,0.0,0.001822
ORGANIZATION,Intelligently,0,1,0.0,0.0213,0.0,0,1,0.0,0.000497
ORGANIZATION,The Walmart you love,0,1,0.0,0.0213,0.0,0,1,0.0,0.082356
ORGANIZATION,The Cahoot Angle,0,1,0.0,0.0213,0.0,0,2,0.0,0.099517
ORGANIZATION,Mobile,0,1,0.0,0.0213,0.0,0,1,0.0,0.002127
ORGANIZATION,Starts at,0,1,0.0,0.0213,0.0,0,2,0.0,0.007233
ORGANIZATION,1087,0,1,0.0,0.0213,0.0,0,1,0.0,0.000773
ORGANIZATION,The Ship,0,1,0.0,0.0213,0.0,0,1,0.0,0.00194
ORGANIZATION,The key areas,0,1,0.0,0.0213,0.0,0,1,0.0,0.015205
ORGANIZATION,Started,0,1,0.0,0.0213,0.0,0,1,0.0,0.000406
ORGANIZATION,Success,0,2,0.0,0.0426,0.0,0,6,0.0,0.001126
ORGANIZATION,dhl,0,1,0.0,0.0213,0.0,0,3,0.0,0.002694
ORGANIZATION,Next,0,5,0.0,0.1064,0.0,0,5,0.0,0.002789
ORGANIZATION,Tumblr,0,1,0.0,0.0213,0.0,0,1,0.0,0.000513
ORGANIZATION,fedex,0,1,0.0,0.0213,0.0,0,3,0.0,0.004053
ORGANIZATION,Nextsmartship,0,1,0.0,0.0213,0.0,0,1,0.0,0.000147
ORGANIZATION,The Difficulty of Shipping,0,1,0.0,0.0213,0.0,0,1,0.0,0.029504
ORGANIZATION,National,0,1,0.0,0.0213,0.0,0,1,0.0,0.000124
ORGANIZATION,FAQPage,0,1,0.0,0.0213,0.0,0,1,0.0,0.000176
ORGANIZATION,The tool's Growth,0,1,0.0,0.0213,0.0,0,1,0.0,0.005512
ORGANIZATION,PST,0,1,0.0,0.0213,0.0,0,1,0.0,0.000548
ORGANIZATION,ups,0,1,0.0,0.0213,0.0,0,5,0.0,0.005153
ORGANIZATION,The cookie ytidb,0,2,0.0,0.0426,0.0,0,2,0.0,0.008792
ORGANIZATION,The landscape of retail,0,1,0.0,0.0213,0.0,0,1,0.0,0.007094
ORGANIZATION,The report continues:,0,1,0.0,0.0213,0.0,0,1,0.0,0.071108
ORGANIZATION,Wunschzustellung,0,1,0.0,0.0213,0.0,0,1,0.0,2.9e-05
ORGANIZATION,CX,0,1,0.0,0.0213,0.0,0,1,0.0,0.02941
ORGANIZATION,The Batch,0,1,0.0,0.0213,0.0,0,1,0.0,0.003679
ORGANIZATION,Name,0,1,0.0,0.0213,0.0,0,1,0.0,0.000271
ORGANIZATION,Answer,0,1,0.0,0.0213,0.0,0,1,0.0,0.000243
ORGANIZATION,The top 5,0,1,0.0,0.0213,0.0,0,1,0.0,0.002765
ORGANIZATION,Starter Plan,0,1,0.0,0.0213,0.0,0,3,0.0,0.002279
ORGANIZATION,There are 3,0,1,0.0,0.0213,0.0,0,1,0.0,0.00048
ORGANIZATION,three,0,1,0.0,0.0213,0.0,0,1,0.0,0.000104
ORGANIZATION,They support,0,1,0.0,0.0213,0.0,0,1,0.0,0.001225
ORGANIZATION,Lite,0,1,0.0,0.0213,0.0,0,1,0.0,0.000246
ORGANIZATION,beyond,0,1,0.0,0.0213,0.0,0,1,0.0,0.000118
ORGANIZATION,The,0,3,0.0,0.0638,0.0,0,3,0.0,0.026508
ORGANIZATION,Google,0,2,0.0,0.0426,0.0,0,8,0.0,0.000644
ORGANIZATION,altogether,0,1,0.0,0.0213,0.0,0,1,0.0,0.000591
ORGANIZATION,EU,0,1,0.0,0.0213,0.0,0,1,0.0,0.000552
ORGANIZATION,speed,0,3,0.0,0.0638,0.0,0,3,0.0,0.001207
ORGANIZATION,Starter,0,1,0.0,0.0213,0.0,0,2,0.0,0.000402
ORGANIZATION,The automation of tax documentation,0,1,0.0,0.0213,0.0,0,1,0.0,0.002471
ORGANIZATION,The reason LateShipment.com,0,1,0.0,0.0213,0.0,0,1,0.0,0.020633
ORGANIZATION,Handles,0,1,0.0,0.0213,0.0,0,1,0.0,0.000404
ORGANIZATION,Usps,0,1,0.0,0.0213,0.0,0,1,0.0,0.005628
ORGANIZATION,The service covers direct-to-consumer,0,1,0.0,0.0213,0.0,0,1,0.0,0.002824
ORGANIZATION,refund,0,1,0.0,0.0213,0.0,0,1,0.0,0.003961
ORGANIZATION,The Return Headache,0,1,0.0,0.0213,0.0,0,1,0.0,0.007694
ORGANIZATION,and more time generating sales.,0,1,0.0,0.0213,0.0,0,1,0.0,0.021315
ORGANIZATION,does,0,1,0.0,0.0213,0.0,0,1,0.0,0.000413
ORGANIZATION,specifically,0,1,0.0,0.0213,0.0,0,1,0.0,0.000961
ORGANIZATION,she,0,2,0.0,0.0426,0.0,0,2,0.0,0.000165
ORGANIZATION,The 10,0,1,0.0,0.0213,0.0,0,1,0.0,0.023623
ORGANIZATION,Alexa,0,1,0.0,0.0213,0.0,0,1,0.0,0.00185
ORGANIZATION,SAP,0,1,0.0,0.0213,0.0,0,1,0.0,0.000177
